ADDRESS,POSTAL,POWER OUT TIME,POWER RESTORE TIME,POWER DURATION
2932 NW 41ST PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
4339 NW 27TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
2048 NW 47TH PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
3617 NW 22ND TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
2648 NW 44TH PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3545 NW 24TH BLVD, 307",32605,9/11/17 1:06,9/18/17 14:04,12:58
4011 NW 20TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
2229 NW 43RD AV,32605,9/11/17 1:06,9/18/17 14:04,12:58
2604 NW 52ND PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
3812 NW 25TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
4237 NW 28TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
2250 NW 38TH AV,32605,9/11/17 1:06,9/18/17 14:04,12:58
2530 NW 39TH AV,32605,9/11/17 1:06,9/18/17 14:04,12:58
4435 NW 23RD DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
"2338 NW 38TH AV, 101",32605,9/11/17 1:06,9/18/17 14:04,12:58
2901 NW 39TH PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
2253 NW 38TH AV,32605,9/11/17 1:06,9/18/17 14:04,12:58
5127 NW 24TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
2819 NW 35TH PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
1947 NW 40TH PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
4502 NW 21ST TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3885 NW 24TH BLVD, 205",32605,9/11/17 1:06,9/18/17 14:04,12:58
"3724 NW 24TH BLVD, 201",32605,9/11/17 1:06,9/18/17 14:04,12:58
"5200 NW 34TH BLVD, STE A",32605,9/11/17 1:06,9/18/17 14:04,12:58
2210 NW 44TH PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
"2338 NW 38TH AV, 203",32605,9/11/17 1:06,9/18/17 14:04,12:58
4938 NW 20TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
4247 NW 20TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
2603 NW 52ND AV,32605,9/11/17 1:06,9/18/17 14:04,12:58
2252 NW 41ST PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
4702 NW 23RD TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
2220 NW 42ND AV,32605,9/11/17 1:06,9/18/17 14:04,12:58
3935 NW 31ST TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
2533 NW 51ST PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
4120 NW 23RD DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
2719 NW 42ND PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
2722 NW 52ND PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
"4659 NW 24TH BLVD, PUMP;SMP 01/13",32605,9/11/17 1:06,9/18/17 14:04,12:58
2263 NW 41ST PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
5054 NW 22ND ST,32605,9/11/17 1:06,9/18/17 14:04,12:58
2645 NW 52ND PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
3542 NW 25TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3724 NW 24TH BLVD, 208",32605,9/11/17 1:06,9/18/17 14:04,12:58
3937 NW 21ST TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3885 NW 24TH BLVD, STE E",32605,9/11/17 1:06,9/18/17 14:04,12:58
4301 NW 21ST TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
"5240 NW 34TH BLVD, STE D",32605,9/11/17 1:06,9/18/17 14:04,12:58
"3611 NW 24TH BLVD, 202",32605,9/11/17 1:06,9/18/17 14:04,12:58
4142 NW 21ST TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
4127 NW 19TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
4401 NW 27TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3803 NW 23RD TER, 102",32605,9/11/17 1:06,9/18/17 14:04,12:58
4417 BLACK FOREST WAY,32605,9/11/17 1:06,9/18/17 14:04,12:58
4863 NW 21ST DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3606 NW 24TH BLVD, 106",32605,9/11/17 1:06,9/18/17 14:04,12:58
4705 NW 25TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3767 NW 23RD DR, 101",32605,9/11/17 1:06,9/18/17 14:04,12:58
4236 NW 21ST TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
4130 ALPINE DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
2043 NW 49TH AV,32605,9/11/17 1:06,9/18/17 14:04,12:58
4041 NW 20TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
3708 NW 28TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3767 NW 23RD DR, 312",32605,9/11/17 1:06,9/18/17 14:04,12:58
3713 NW 26TH ST,32605,9/11/17 1:06,9/18/17 14:04,12:58
4215 NW 20TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
4864 NW 21ST DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
4020 NW 21ST ST,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3676 NW 23RD DR, 104",32605,9/11/17 1:06,9/18/17 14:04,12:58
2534 NW 52ND PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
5015 NW 24TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
3733 NW 27TH ST,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3880 NW 23RD TER, 302",32605,9/11/17 1:06,9/18/17 14:04,12:58
2509 BIRNAM WOODS WAY,32605,9/11/17 1:06,9/18/17 14:04,12:58
1938 NW 40TH PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
5127 NW 27TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
3634 NW 22ND TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
3735 NW 26TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
"2506 NW 39TH AV, CATV GRU ID 440",32605,9/11/17 1:06,9/18/17 14:04,12:58
"3611 NW 24TH BLVD, 309",32605,9/11/17 1:06,9/18/17 14:04,12:58
"3611 NW 24TH BLVD, 311",32605,9/11/17 1:06,9/18/17 14:04,12:58
3642 NW 22ND TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3606 NW 24TH BLVD, 205",32605,9/11/17 1:06,9/18/17 14:04,12:58
3007 NW 43RD AV,32605,9/11/17 1:06,9/18/17 14:04,12:58
4111 NW 20TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
2219 NW 43RD AV,32605,9/11/17 1:06,9/18/17 14:04,12:58
2220 NW 42ND PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
"4100 NW 22ND DR, IC 11/13",32605,9/11/17 1:06,9/18/17 14:04,12:58
4101 ALPINE DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
4006 NW 21ST DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
3627 NW 25TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
"2316 NW 42ND PL, REVERT TO",32605,9/11/17 1:06,9/18/17 14:04,12:58
"3550 NW 24TH BLVD, 101",32605,9/11/17 1:06,9/18/17 14:04,12:58
"3724 NW 24TH BLVD, 102",32605,9/11/17 1:06,9/18/17 14:04,12:58
"3780 NW 24TH BLVD, 308",32605,9/11/17 1:06,9/18/17 14:04,12:58
"3606 NW 24TH BLVD, 312",32605,9/11/17 1:06,9/18/17 14:04,12:58
4336 NW 22ND TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
3725 NW 26TH ST,32605,9/11/17 1:06,9/18/17 14:04,12:58
3939 NW 20TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
2327 NW 42ND PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
4216 NW 21ST TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
2324 NW 40TH PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
3630 NW 28TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
4139 NW 21ST TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
3632 NW 25TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
2821 NW 43RD AV,32605,9/11/17 1:06,9/18/17 14:04,12:58
5126 NW 24TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
2253 NW 37TH PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
5022 NW 24TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
1924 NW 40TH PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3613 NW 23RD TER, 204",32605,9/11/17 1:06,9/18/17 14:04,12:58
"3676 NW 23RD DR, BD 10",32605,9/11/17 1:06,9/18/17 14:04,12:58
4130 NW 20TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
4320 NW 26TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3721 NW 23RD TER, CAR WASH",32605,9/11/17 1:06,9/18/17 14:04,12:58
3507 NW 25TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
2904 NW 40TH PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
2446 NW 52ND PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
2829 NW 35TH PL,32605,9/11/17 1:06,9/18/17 14:04,12:58
"4733 NW 25TH DR, LIFT 146",32605,9/11/17 1:06,9/18/17 14:04,12:58
"3550 NW 24TH BLVD, 208",32605,9/11/17 1:06,9/18/17 14:04,12:58
4943 NW 21ST ST,32605,9/11/17 1:06,9/18/17 14:04,12:58
4336 NW 22ND ST,32605,9/11/17 1:06,9/18/17 14:04,12:58
3709 NW 21ST DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
4910 NW 20TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3676 NW 23RD DR, 306",32605,9/11/17 1:06,9/18/17 14:04,12:58
4716 NW 23RD TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
"3767 NW 23RD DR, 305",32605,9/11/17 1:06,9/18/17 14:04,12:58
5031 NW 24TH DR,32605,9/11/17 1:06,9/18/17 14:04,12:58
3725 NW 33RD TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
4312 NW 29TH TER,32605,9/11/17 1:06,9/18/17 14:04,12:58
4509 SHERWOOD TRCE,32605,9/11/17 1:06,9/18/17 14:04,12:58
3710 NW 22ND PL,32605,9/10/17 9:40,9/18/17 15:05,5:24
4814 NW 34TH ST,32605,9/11/17 0:27,9/18/17 15:12,14:44
4813 NW 34TH DR,32605,9/11/17 0:27,9/18/17 15:12,14:44
3411 NW 49TH AV,32605,9/11/17 0:27,9/18/17 15:12,14:44
4825 NW 34TH DR,32605,9/11/17 0:27,9/18/17 15:12,14:44
3412 NW 47TH PL,32605,9/11/17 0:27,9/18/17 15:12,14:44
4801 NW 34TH DR,32605,9/11/17 0:27,9/18/17 15:12,14:44
"1908 NW 36TH TER, SMP 2/17",32605,9/10/17 9:40,9/18/17 15:36,5:55
1906 NW 36TH TER,32605,9/10/17 9:40,9/18/17 15:36,5:55
1909 NW 31ST TER,32605,9/10/17 9:40,9/18/17 16:17,6:37
3728 NW 21ST PL,32605,9/10/17 9:40,9/18/17 16:45,7:04
3709 NW 22ND PL,32605,9/10/17 9:40,9/18/17 16:45,7:04
3752 NW 21ST PL,32605,9/10/17 9:40,9/18/17 16:45,7:04
3711 NW 22ND PL,32605,9/10/17 9:40,9/18/17 16:45,7:04
3707 NW 22ND PL,32605,9/10/17 9:40,9/18/17 16:45,7:04
3732 NW 21ST PL,32605,9/10/17 9:40,9/18/17 16:45,7:04
5040 NW 21ST DR,32605,9/18/17 13:45,9/18/17 16:47,3:02
4910 NW 34TH TER,32605,9/11/17 0:27,9/18/17 16:53,16:25
3515 NW 51ST AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3464 NW 49TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3445 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
"3444 NW 50TH AV, REVERT TO SMP 9/9/11",32605,9/11/17 0:27,9/18/17 16:53,16:25
5010 NW 34TH TER,32605,9/11/17 0:27,9/18/17 16:53,16:25
3514 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3525 NW 51ST AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3454 NW 49TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3445 NW 51ST AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3504 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3465 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3464 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3516 NW 49TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3537 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3526 NW 49TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3525 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3538 NW 49TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3454 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3515 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
5022 NW 34TH TER,32605,9/11/17 0:27,9/18/17 16:53,16:25
3505 NW 51ST AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3455 NW 51ST AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
4930 NW 34TH TER,32605,9/11/17 0:27,9/18/17 16:53,16:25
3536 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3506 NW 49TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3505 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3444 NW 49TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3524 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3455 NW 50TH AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3465 NW 51ST AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
3537 NW 51ST AV,32605,9/11/17 0:27,9/18/17 16:53,16:25
1905 NW 36TH DR,32605,9/10/17 9:40,9/19/17 15:36,5:55
4022 NW 31ST TER,32605,9/11/17 1:06,9/19/17 17:09,16:03
4002 NW 18TH PL,32605,9/10/17 9:40,9/19/17 19:27,9:46
4009 NW 19TH PL,32605,9/10/17 9:40,9/19/17 19:27,9:46
4008 NW 18TH PL,32605,9/10/17 9:40,9/19/17 19:27,9:46
3344 NW 31ST WAY,32605,9/11/17 0:27,9/20/17 0:05,23:37
1412 NW 7TH AV,32603,9/10/17 11:46,9/10/17 18:49,7:03
"1630 NW 1ST AV, ELECT2",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1716 NW 3RD AV, 12",32603,9/10/17 23:43,9/12/17 15:24,15:40
"329 NW 17TH ST, A",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1710 NW 2ND AV, 1",32603,9/10/17 23:43,9/12/17 15:24,15:40
1617 NW 7TH PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1710 NW 2ND AV, 21",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1630 NW 2ND AV, 1",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1625 NW 3RD AV, B1",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1800 W UNIVERSITY AV, 810",32603,9/10/17 23:43,9/12/17 15:24,15:40
"16 NW 18TH ST, HM/HOUSE PANEL FOR RETAIL SPACES",32603,9/10/17 23:43,9/12/17 15:24,15:40
"300 NW 18TH ST, 26",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1624 NW 4TH AV, 5",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1824 NW 3RD PL, 40",32603,9/10/17 23:43,9/12/17 15:24,15:40
1512 NW 7TH PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1834 NW 1ST AV, D",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1716 NW 3RD AV, 1",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1710 NW 2ND AV, 26",32603,9/10/17 23:43,9/12/17 15:24,15:40
"340 NW 17TH ST, 358",32603,9/10/17 23:43,9/12/17 15:24,15:40
1712 NW 5TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
1824 NW 5TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"300 NW 18TH ST, 39",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1615 NW 3RD AV, HM",32603,9/10/17 23:43,9/12/17 15:24,15:40
"116 NW 18TH ST, 21",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1800 W UNIVERSITY AV, 540",32603,9/10/17 23:43,9/12/17 15:24,15:40
1910 NW 1ST AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
1421 NW 7TH RD,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1710 NW 2ND AV, 18",32603,9/10/17 23:43,9/12/17 15:24,15:40
1626 NW 7TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
1744 NW 5TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1625 NW 3RD AV, HM",32603,9/10/17 23:43,9/12/17 15:24,15:40
1738 W UNIVERSITY AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1800 W UNIVERSITY AV, 640",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1820 NW 2ND AV, 2",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1800 W UNIVERSITY AV, STE 110",32603,9/10/17 23:43,9/12/17 15:24,15:40
1637 NW 8TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1624 NW 2ND AV, B",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1813 NW 2ND AV, 8",32603,9/10/17 23:43,9/12/17 15:24,15:40
"300 NW 18TH ST, 1",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1800 W UNIVERSITY AV, IC 05/13;HOUSEMETER",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1716 NW 3RD AV, 2",32603,9/10/17 23:43,9/12/17 15:24,15:40
"329 NW 17TH ST, D",32603,9/10/17 23:43,9/12/17 15:24,15:40
2148 W UNIVERSITY AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"116 NW 18TH ST, 1",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1800 W UNIVERSITY AV, STE 320",32603,9/10/17 23:43,9/12/17 15:24,15:40
1604 NW 7TH PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1710 NW 2ND AV, 24",32603,9/10/17 23:43,9/12/17 15:24,15:40
16 NW 22ND DR,32603,9/10/17 23:43,9/12/17 15:24,15:40
1416 NW 5TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1800 W UNIVERSITY AV, 740",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1813 NW 2ND AV, 6",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1834 NW 1ST AV, C",32603,9/10/17 23:43,9/12/17 15:24,15:40
"300 NW 18TH ST, 3",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1620 W UNIVERSITY AV, STE A",32603,9/10/17 23:43,9/12/17 15:24,15:40
"116 NW 18TH ST, 22",32603,9/10/17 23:43,9/12/17 15:24,15:40
1714 W UNIVERSITY AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"116 NW 18TH ST, HM",32603,9/10/17 23:43,9/12/17 15:24,15:40
"329 NW 17TH ST, I",32603,9/10/17 23:43,9/12/17 15:24,15:40
"300 NW 18TH ST, 11",32603,9/10/17 23:43,9/12/17 15:24,15:40
1820 NW 1ST AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1824 NW 2ND AV, 2",32603,9/10/17 23:43,9/12/17 15:24,15:40
1635 NW 6TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1800 W UNIVERSITY AV, 620",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1829 NW 2ND AV, 7",32603,9/10/17 23:43,9/12/17 15:24,15:40
1637 NW 7TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"300 NW 18TH ST, 32",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1806 NW 2ND AV, 2",32603,9/10/17 23:43,9/12/17 15:24,15:40
1743 NW 3RD PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1716 NW 3RD AV, 11",32603,9/10/17 23:43,9/12/17 15:24,15:40
"17 NW 17TH ST, STE A",32603,9/10/17 23:43,9/12/17 15:24,15:40
2241 NW 3RD PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1702 W UNIVERSITY AV, HM",32603,9/10/17 23:43,9/12/17 15:24,15:40
2255 NW 3RD PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
1932 NW 2ND AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
1537 NW 8TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
334 NW 17TH ST,32603,9/10/17 23:43,9/12/17 15:24,15:40
316 NW 17TH ST,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1710 NW 2ND AV, 6",32603,9/10/17 23:43,9/12/17 15:24,15:40
"207 NW 17TH ST, 401",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1716 NW 3RD AV, 18",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1716 NW 3RD AV, 22",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1829 NW 2ND AV, 14",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1702 W UNIVERSITY AV, STE F1",32603,9/10/17 23:43,9/12/17 15:24,15:40
1518 NW 7TH PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1702 W UNIVERSITY AV, STE D",32603,9/10/17 23:43,9/12/17 15:24,15:40
2133 NW 4TH PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1813 NW 2ND AV, 1",32603,9/10/17 23:43,9/12/17 15:24,15:40
1515 NW 7TH PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
"105 NW 19TH ST, 21",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1824 NW 2ND AV, 1",32603,9/10/17 23:43,9/12/17 15:24,15:40
"340 NW 17TH ST, 348",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1800 W UNIVERSITY AV, 710",32603,9/10/17 23:43,9/12/17 15:24,15:40
2155 NW 4TH PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1830 NW 1ST AV, D",32603,9/10/17 23:43,9/12/17 15:24,15:40
108 NW 22ND DR,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1716 NW 3RD AV, 3",32603,9/10/17 23:43,9/12/17 15:24,15:40
"207 NW 17TH ST, 203",32603,9/10/17 23:43,9/12/17 15:24,15:40
"116 NW 18TH ST, 32",32603,9/10/17 23:43,9/12/17 15:24,15:40
1624 NW 1ST AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
118 NW 22ND DR,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1620 W UNIVERSITY AV, STE C",32603,9/10/17 23:43,9/12/17 15:24,15:40
"340 NW 17TH ST, 360",32603,9/10/17 23:43,9/12/17 15:24,15:40
"207 NW 17TH ST, 404",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1716 NW 3RD AV, 35",32603,9/10/17 23:43,9/12/17 15:24,15:40
1614 NW 1ST AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1829 NW 2ND AV, 6",32603,9/10/17 23:43,9/12/17 15:24,15:40
2135 NW 3RD PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1615 NW 3RD AV, A5",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1824 NW 3RD PL, 33",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1716 NW 3RD AV, 10",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1800 W UNIVERSITY AV, STE 120",32603,9/10/17 23:43,9/12/17 15:24,15:40
1624 NW 7TH PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1800 W UNIVERSITY AV, 630",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1710 NW 2ND AV, 30",32603,9/10/17 23:43,9/12/17 15:24,15:40
1604 NW 7TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1910 NW 2ND AV, 8",32603,9/10/17 23:43,9/12/17 15:24,15:40
"207 NW 17TH ST, 501",32603,9/10/17 23:43,9/12/17 15:24,15:40
1928 NW 1ST AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1710 NW 2ND AV, 8",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1714 NW 3RD PL, CATV GRU ID 234",32603,9/10/17 23:43,9/12/17 15:24,15:40
"340 NW 17TH ST, 368",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1624 NW 4TH AV, 9",32603,9/10/17 23:43,9/12/17 15:24,15:40
2207 NW 2ND AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"300 NW 18TH ST, 30",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1710 NW 2ND AV, 10",32603,9/10/17 23:43,9/12/17 15:24,15:40
1938 NW 2ND AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
504 NW 17TH ST,32603,9/10/17 23:43,9/12/17 15:24,15:40
"125 NW 19TH ST, 32",32603,9/10/17 23:43,9/12/17 15:24,15:40
2260 W UNIVERSITY AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1716 NW 3RD AV, 25",32603,9/10/17 23:43,9/12/17 15:24,15:40
112 NW 22ND DR,32603,9/10/17 23:43,9/12/17 15:24,15:40
2238 NW 1ST AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
1726 NW 6TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"300 NW 18TH ST, 24",32603,9/10/17 23:43,9/12/17 15:24,15:40
1703 NW 6TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1820 NW 2ND AV, 3",32603,9/10/17 23:43,9/12/17 15:24,15:40
"340 NW 17TH ST, 362",32603,9/10/17 23:43,9/12/17 15:24,15:40
2155 NW 2ND AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1620 W UNIVERSITY AV, HOUSE",32603,9/10/17 23:43,9/12/17 15:24,15:40
"16 NW 18TH ST, STE 120",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1702 W UNIVERSITY AV, STE J",32603,9/10/17 23:43,9/12/17 15:24,15:40
1743 NW 7TH PL,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1910 NW 2ND AV, 5",32603,9/10/17 23:43,9/12/17 15:24,15:40
1643 NW 1ST AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
1811 NW 6TH AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
1630 W UNIVERSITY AV,32603,9/10/17 23:43,9/12/17 15:24,15:40
"1625 NW 3RD AV, B6",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1834 NW 1ST AV, A",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1630 NW 2ND AV, 3",32603,9/10/17 23:43,9/12/17 15:24,15:40
"300 NW 18TH ST, 9",32603,9/10/17 23:43,9/12/17 15:24,15:40
"1824 NW 3RD PL, 39",32603,9/10/17 23:43,9/12/17 15:24,15:40
"113 NW 17TH ST, A",32603,9/10/17 23:43,9/12/17 15:24,15:40
